Month,0
1999-01-31,0.8210774193548387
1999-02-28,0.7760821428571428
1999-03-31,0.8289935483870967
1999-04-30,0.7603000000000001
1999-05-31,0.6700612903225805
1999-06-30,0.5186733333333333
1999-07-31,0.5066
1999-08-31,0.40267741935483875
1999-09-30,0.44573999999999997
1999-10-31,0.5805645161290323
1999-11-30,0.76178
1999-12-31,0.8241129032258064
2000-01-31,0.8427741935483871
2000-02-29,0.8542655172413793
2000-03-31,0.8673483870967742
2000-04-30,0.8344699999999999
2000-05-31,0.7504354838709678
2000-06-30,0.61984
2000-07-31,0.5575225806451614
2000-08-31,0.43173870967741934
2000-09-30,0.6280800000000001
2000-10-31,0.5083451612903226
2000-11-30,0.8033833333333333
2000-12-31,0.8480612903225806
2001-01-31,0.7986129032258065
2001-02-28,0.7490249999999999
2001-03-31,0.8167870967741935
2001-04-30,0.7445466666666667
2001-05-31,0.6934903225806451
2001-06-30,0.5770766666666667
2001-07-31,0.45270967741935486
2001-08-31,0.4430387096774193
2001-09-30,0.50732
2001-10-31,0.6828193548387097
2001-11-30,0.7858333333333333
2001-12-31,0.8181354838709678
2002-01-31,0.836725806451613
2002-02-28,0.8409571428571428
2002-03-31,0.8241741935483871
2002-04-30,0.7883133333333333
2002-05-31,0.7024354838709678
2002-06-30,0.58196
2002-07-31,0.4984483870967742
2002-08-31,0.386416129032258
2002-09-30,0.5084133333333333
2002-10-31,0.43903870967741937
2002-11-30,0.7227966666666666
2002-12-31,0.7647903225806452
2003-01-31,0.8483322580645162
2003-02-28,0.8306357142857143
2003-03-31,0.853874193548387
2003-04-30,0.8435699999999999
2003-05-31,0.786241935483871
2003-06-30,0.66255
2003-07-31,0.5401999999999999
2003-08-31,0.5007483870967742
2003-09-30,0.4939466666666667
2003-10-31,0.5611419354838709
2003-11-30,0.7476299999999999
2003-12-31,0.7416741935483872
2004-01-31,0.879774193548387
2004-02-29,0.8860551724137931
2004-03-31,0.8590129032258065
2004-04-30,0.8631566666666667
2004-05-31,0.8509967741935484
2004-06-30,0.7723666666666666
2004-07-31,0.6852838709677419
2004-08-31,0.4873709677419355
2004-09-30,0.34857666666666665
2004-10-31,0.5956451612903225
2004-11-30,0.7398066666666666
2004-12-31,0.8072387096774194
2005-01-31,0.849658064516129
2005-02-28,0.8203392857142857
2005-03-31,0.8520548387096774
2005-04-30,0.83958
2005-05-31,0.7802064516129031
2005-06-30,0.7110866666666666
2005-07-31,0.5583064516129033
2005-08-31,0.45738387096774197
2005-09-30,0.4577833333333333
2005-10-31,0.4160935483870968
2005-11-30,0.7622433333333334
2005-12-31,0.8354258064516129
2006-01-31,0.7857096774193548
2006-02-28,0.822525
2006-03-31,0.8550032258064516
2006-04-30,0.8426866666666667
2006-05-31,0.7564548387096773
2006-06-30,0.7030333333333334
2006-07-31,0.5500935483870968
2006-08-31,0.4573032258064516
2006-09-30,0.60451
2006-10-31,0.8071322580645162
2006-11-30,0.8354566666666667
2006-12-31,0.8251032258064516
2007-01-31,0.8453032258064516
2007-02-28,0.8765464285714285
2007-03-31,0.8247741935483871
2007-04-30,0.7918166666666667
2007-05-31,0.6989709677419355
2007-06-30,0.5962633333333333
2007-07-31,0.5078225806451613
2007-08-31,0.4149322580645161
2007-09-30,0.35505000000000003
2007-10-31,0.4640387096774194
2007-11-30,0.69872
2007-12-31,0.7925451612903226
2008-01-31,0.8062096774193548
2008-02-29,0.8305206896551725
2008-03-31,0.8591967741935485
